"","ph","Hardness","Solids","Chloramines","Sulphate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
"505",0.384736239,0.599077922,0.653929141,0.608393887,0.53913394,0.304380463,0.580413857,0.514943008,0.418333043,0
"3093",0.518594263,0.532535373,0.128166292,0.494875285,0.754354317,0.228841889,0.528928028,0.521539162,0.535510447,0
"2702",0.558732669,0.553410303,0.362689593,0.38603472,0.608129951,0.72045722,0.385941507,0.604551378,0.308350524,0
"1211.3",0.567854628,0.505481301,0.243818473,0.585618393,0.579703927,0.393679284,0.70267004,0.708402472,0.35302561,1
"1681",0.385764296,0.545851867,0.15840771,0.589197479,0.579703927,0.563797507,0.582717307,0.621804298,0.398135293,0
"305.1",0.637427186,0.321033862,0.453136197,0.940217991,0.579703927,0.409446708,0.373559916,0.556350534,0.5115491,1
"1987.2",0.473589408,0.411649174,0.365099407,0.387741214,0.595490285,0.411665065,0.520808484,0.426230571,0.705464642,1
"1578.1",0.540371291,0.602107676,0.179381975,0.615004134,0.705113824,0.280196241,0.516090241,0.539436783,0.706182648,1
"945",0.303784643,0.371815848,0.331277635,0.228504425,0.493763331,0.429529061,0.532067031,0.547312855,0.404292006,0
"116",0.50262515,0.518665389,0.455481954,0.725099572,0.648314897,0.143895923,0.43085154,0.538021113,0.790133416,0
"1588.1",0.467110438,0.609423576,0.470539943,0.521594155,0.520794073,0.427727433,0.603448297,0.440085978,0.496578424,1
"3173.1",0.532118549,0.528162154,0.52425515,0.448892319,0.591241276,0.684298893,0.607674262,0.459698343,0.552165707,1
"1323",0.503794053,0.701579189,0.314900463,0.602674956,0.72342528,0.342224949,0.412091083,0.44445324,0.798260323,0
"742",0.33130359,0.489631984,0.55726697,0.457590289,0.506940115,0.450520165,0.213059485,0.534507676,0.505679301,1
"1227",0.380501681,0.673608911,0.217706313,0.548760147,0.646024077,0.449533548,0.300757548,0.442101145,0.643944271,1
"1380",0.33539401,0.549448253,0.401374623,0.589256363,0.637685039,0.579440382,0.680364499,0.353780399,0.603467289,0
"1119",0.576662782,0.523713142,0.27559561,0.5907422,0.580851686,0.439645182,0.426642952,0.433858644,0.643659063,1
"1124",0.414535498,0.528738561,0.314102804,0.297033356,0.360697991,0.321746982,0.487379907,0.063596347,0.138346411,1
"919",0.484579723,0.51570719,0.203852999,0.437085859,0.579703927,0.522549959,0.705226385,0.615627596,0.49578117,0
"920",0.400489724,0.595160894,0.527080854,0.505748984,0.579703927,0.463230817,0.71750767,0.417654904,0.495550406,0
"2182",0.467006006,0.544071641,0.25708555,0.553655154,0.411098537,0.473374629,0.627776221,0.624627333,0.69838346,0
"199",0.396745465,0.659035549,0.509365066,0.579994604,0.579703927,0.219265241,0.45114178,0.702044226,0.122124047,0
"1217",0.473992451,0.531817318,0.328670262,0.44468602,0.508350356,0.404119353,0.524700153,0.461662612,0.58106199,1
"1189",0.551958653,0.654392291,0.302875288,0.733065216,0.579703927,0.257704171,0.231164925,0.534959791,0.595916447,1
"2716.1",0.423199962,0.232312079,0.247806304,0.51256594,0.621712461,0.168056012,0.423798587,0.595933823,0.51785364,1
"2610",0.407221498,0.446383323,0.275842994,0.718905004,0.698166143,0.345172756,0.336097703,0.507498631,0.852099357,0
"3059",0.579167914,0.562505238,0.433604901,0.62959917,0.553792148,0.326953465,0.579965191,0.534507676,0.624571409,0
"614",0.432702008,0.6648205,0.731411198,0.476821258,0.579703927,0.377283702,0.453559508,0.616277597,0.348317124,0
"2198",0.676223502,0.441733556,0.542544829,0.634715443,0.531091261,0.469067131,0.314053473,0.597012039,0.324104366,0
"2715.2",0.499406082,0.382833804,0.329500668,0.179756548,0.574532135,0.487292297,0.509018309,0.559231862,0.430104663,1
"241",0.670047004,0.789392569,0.243584959,0.306813673,0.580445123,0.562528415,0.348138316,0.79730982,0.48862716,0
"535",0.357611641,0.410111458,0.441627548,0.876022737,0.457277741,0.212941682,0.550551386,0.567580164,0.418832598,0
"1560",0.486886923,0.688585468,0.391574443,0.653934437,0.627139088,0.516806207,0.550730262,0.748063127,0.534077938,1
"1653",0.455855643,0.683781576,0.306405502,0.621096978,0.579703927,0.577067915,0.535767909,0.625509252,0.349602424,0
"1628",0.472704447,0.46010971,0.540579762,0.522128142,0.560088969,0.521871395,0.525628821,0.483537453,0.595831196,1
"2432.1",0.586110766,0.570324234,0.280653908,0.507837377,0.419764873,0.288632362,0.39485063,0.674812587,0.695694426,1
"1572.2",0.564053137,0.544702341,0.149191929,0.724701048,0.770599336,0.156175431,0.348681506,0.425628729,0.650304059,1
"1356",0.585157868,0.452899477,0.216851407,0.548155391,0.705778653,0.478320042,0.19320925,0.534507676,0.385570633,0
"3141",0.50262515,0.708745949,0.475766116,0.430672406,0.600370024,0.492484138,0.123626434,0.534507676,0.391867304,1
"2754",0.440251358,0.501858296,0.60686018,0.617521078,0.579703927,0.401672246,0.534944774,0.683044262,0.383294553,1
"2497",0.432707484,0.368856529,0.382268781,0.484150937,0.493419066,0.370388109,0.590621814,0.433872071,0.533135422,0
"2768",0.545376049,0.571781667,0.286923445,0.532660502,0.505070482,0.330636254,0.585701727,0.261091986,0.472358388,1
"3075",0.611313484,0.549369832,0.134870557,0.347919048,0.546553207,0.475794685,0.465579483,0.597006413,0.471965914,0
"564",0.453149673,0.425783873,0.240572255,0.810568734,0.531614092,0.272332394,0.659452057,0.516355161,0.452539992,0
"1690",0.543861201,0.603061273,0.283669685,0.608948684,0.579703927,0.354289387,0.10926033,0.568668516,0.375864321,0
"1480",0.525880799,0.610120189,0.458776669,0.479604577,0.579703927,0.412906881,0.549905865,0.451569392,0.469571747,0
"2509",0.704623364,0.836620019,0.207815352,0.513234595,0.540810882,0.533617999,0.465568602,0.681968427,0.425769578,0
"1301",0.506205523,0.525787355,0.413814337,0.548104501,0.550349907,0.642525606,0.472199543,0.514241134,0.480780528,0
"2740.1",0.50262515,0.469147404,0.314667993,0.595548564,0.80506423,0.166308266,0.555940846,0.266302999,0.460990241,1
"2618",0.536382158,0.526079664,0.274596721,0.66253187,0.618530878,0.148417722,0.526055591,0.669505029,0.542986604,0
"3274",0.672822165,0.465485565,0.539101222,0.547806907,0.579703927,0.438151866,0.338661674,0.560654543,0.349569956,1
"2843.1",0.434356634,0.489611567,0.508981231,0.569255466,0.538938172,0.554280722,0.352414057,0.653489171,0.121343702,1
"433",0.534769979,0.552231419,0.41169942,0.360748208,0.606349335,0.460244373,0.533158328,0.34401532,0.680437511,0
"638",0.469774666,0.394606184,0.204431441,0.736430345,0.604349031,0.415292526,0.31349627,0.629287045,0.438894596,0
"1997.1",0.557172949,0.592103885,0.321023823,0.542675194,0.579703927,0.467094073,0.184856211,0.446735431,0.35846292,1
"2165",0.502720879,0.571258089,0.398746338,0.6049437,0.431057995,0.32238985,0.32979145,0.480070436,0.527074609,0
"26",0.465315364,0.548929063,0.343113541,0.6511888,0.552782416,0.405356479,0.486590022,0.641802363,0.709186061,0
"2363.1",0.561392139,0.594427944,0.515621031,0.561071677,0.523659522,0.440599816,0.525267103,0.534507676,0.576303491,1
"1282",0.468973825,0.407329058,0.307418966,0.496376813,0.438923927,0.370968138,0.613300267,0.538009433,0.249753923,0
"3165",0.658711117,0.377315376,0.429868063,0.606277397,0.469256748,0.629731749,0.450258752,0.31505579,0.537767439,1
"744.1",0.581265219,0.476200372,0.549463673,0.684922516,0.579703927,0.523887629,0.385945619,0.772073209,0.244633532,1
"909",0.734433426,0.548127488,0.127858049,0.406763765,0.576705295,0.676032583,0.515773651,0.227423041,0.590456231,0
"871",0.599281833,0.602968838,0.284925809,0.625973758,0.579703927,0.506919004,0.655220238,0.568638456,0.400778467,0
"69",0.50262515,0.594027124,0.205390101,0.32486239,0.562341722,0.265530716,0.530465459,0.398828557,0.376203449,0
"2125",0.364211933,0.543035839,0.350732658,0.579562043,0.463742091,0.425248907,0.334390439,0.409558177,0.54521977,0
"1164.1",0.409201699,0.543214309,0.20706655,0.417416221,0.43158761,0.460928208,0.458869776,0.546695733,0.560063065,1
"1437",0.50262515,0.602276114,0.333390616,0.633272525,0.538983688,0.27351443,0.210317793,0.618723699,0.33778976,0
"568",0.643684911,0.658298098,0.408615008,0.502153454,0.579703927,0.347395945,0.510280556,0.534507676,0.273641999,0
"1491.2",0.485171962,0.940163231,0.462797705,0.505629395,0.466090974,0.217941511,0.260771748,0.488179922,0.199593579,1
"1998.1",0.518862078,0.613693514,0.313451724,0.51510434,0.579703927,0.210663512,0.6517621,0.543351436,0.474623202,1
"2183",0.422557625,0.537962923,0.198844286,0.493903421,0.715066547,0.325902564,0.731825553,0.727368489,0.579164405,0
"2295",0.482618558,0.599255175,0.35779255,0.624673952,0.415419645,0.360365905,0.458776347,0.613160912,0.517087085,0
"793",0.281437533,0.419815058,0.420160125,0.296402351,0.690187588,0.535973908,0.595850781,0.510087479,0.383438232,1
"970",0.368456886,0.514573469,0.570802708,0.499735266,0.601856184,0.262482547,0.410337081,0.491689764,0.604245119,0
"2721",0.424713475,0.378153146,0.197614569,0.59038124,0.605143671,0.506485758,0.518217131,0.461983965,0.443057152,1
"1249",0.50262515,0.528433157,0.280234606,0.575353061,0.718859885,0.502668766,0.537664312,0.544660235,0.523301899,0
"3196",0.535570558,0.501930708,0.502517393,0.565743823,0.579703927,0.515692618,0.495183389,0.585666473,0.810926645,1
"1608.1",0.50262515,0.5203106,0.648235117,0.380797116,0.452322891,0.321170849,0.43987884,0.739787945,0.669290257,1
"2552",0.52858847,0.621682213,0.128314065,0.464528986,0.516321984,0.589741708,0.49756101,0.406443291,0.648538432,0
"3084",0.376020272,0.344957874,0.414327086,0.489141836,0.81601646,0.458636725,0.202734194,0.58527241,0.690156866,0
"2318.1",0.593516265,0.547367714,0.394442651,0.625558529,0.425720994,0.480968787,0.510119519,0.516840154,0.436074273,1
"95",0.4966694,0.56481344,0.18533674,0.402640912,0.497920272,0.646417509,0.275393919,0.447988882,0.416310419,0
"2449.3",0.463296619,0.643389926,0.434867939,0.228257072,0.539936968,0.352177962,0.32433066,0.511022801,0.339722879,1
"3193.1",0.363868883,0.637432807,0.371664805,0.518623945,0.628073948,0.516107756,0.415120226,0.627427133,0.616550668,1
"367",0.288377696,0.885154076,0.853737864,0.581405817,0.579703927,0.38422158,0.549537216,0.706436698,0.301578478,1
"3049",0.554067085,0.624407727,0.265278652,0.516519861,0.579703927,0.316975878,0.415887814,0.660081774,0.457617479,0
"156",0.493356584,0.614284385,0.322960212,0.544058838,0.59968083,0.305976515,0.284065365,0.48988856,0.12757787,0
"1836",0.522111172,0.716044608,0.360499656,0.576404836,0.681869168,0.517175907,0.39368271,0.487327011,0.426812956,0
"306",0.459204737,0.646304912,0.250803979,0.454127002,0.579703927,0.497606424,0.605953467,0.70115389,0.517070027,1
"901",0.50262515,0.522018263,0.224877228,0.480524486,0.615175088,0.424046298,0.370239399,0.527767573,0.51377131,0
"3072",0.729282557,0.366159463,0.297049206,0.552326202,0.743171139,0.400596077,0.494391737,0.717499996,0.503421772,0
"1921.1",0.499095377,0.640578679,0.216465302,0.43202974,0.579703927,0.521705198,0.525724619,0.586768172,0.45760877,1
"2001.2",0.531573077,0.534407496,0.562253581,0.637287485,0.47108461,0.294830371,0.642222759,0.642698652,0.273142593,1
"953",0.530142689,0.627342521,0.253696619,0.689284956,0.542319093,0.492801943,0.566347131,0.645222,0.407186535,0
"439",0.562010506,0.549903418,0.330231495,0.458629642,0.59345996,0.643395164,0.547953196,0.534507676,0.541860164,0
"2301.1",0.212459244,0.361695931,0.279203837,0.168031054,0.750414063,0.339118142,0.406060797,0.613936725,0.251446746,1
"1966",0.47987496,0.544758258,0.340239026,0.491481371,0.590967737,0.804467883,0.511666886,0.51067119,0.574570678,1
"2780",0.675294246,0.64341777,0.345761234,0.395748858,0.280275702,0.437396816,0.52001279,0.41615295,0.493217245,1
"1505.1",0.448390221,0.647497695,0.369196839,0.550861809,0.579703927,0.257407333,0.422439305,0.406170214,0.3163483,1
"242",0.557867495,0.507388853,0.329981672,0.537212973,0.557419887,0.296755611,0.559402284,0.549621784,0.488518379,0
"1574",0.429329827,0.4973905,0.256453645,0.611602508,0.830854062,0.232655411,0.694046618,0.673118543,0.646112196,1
"921",0.50262515,0.638433873,0.590576525,0.706693799,0.58075967,0.336510314,0.548678006,0.518884091,0.447679893,0
"1791",0.5092928,0.827908609,0.150389733,0.631228826,0.473307768,0.353183847,0.617734822,0.759993356,0.101378634,0
"72",0.407483198,0.249798071,0.540217746,0.52434467,0.477453191,0.564640939,0.260606149,0.384620007,0.511917831,0
"925",0.762718304,0.439852322,0.110751096,0.353353613,0.579703927,0.255613577,0.540103007,0.372657288,0.540415383,0
"3148",0.447090538,0.30085121,0.15456105,0.777325156,0.543588377,0.380980287,0.331294524,0.346272129,0.469302696,1
"2443.2",0.469905755,0.56576475,0.362095533,0.461599169,0.768731993,0.640399939,0.379230647,0.572767676,0.537349627,1
"2832",0.363527699,0.364766736,0.64589319,0.631927814,0.579703927,0.554712281,0.488259954,0.677550778,0.303279486,1
"1274",0.492254404,0.548121241,0.425564682,0.375880197,0.579703927,0.446689484,0.24652563,0.698286814,0.399312265,0
"2421",0.50262515,0.560030209,0.576259259,0.618706152,0.353890314,0.464795876,0.513580834,0.363081172,0.365787201,1
"1658",0.390528661,0.542623385,0.206255027,0.697681651,0.620460948,0.303732212,0.404695261,0.538864633,0.428781002,0
"662",0.50262515,0.620770817,0.187233331,0.564650242,0.475613539,0.474319721,0.477613173,0.40988972,0.399205489,1
"2572",0.435098766,0.524821367,0.278444637,0.671236262,0.579703927,0.405282831,0.403824462,0.683820106,0.685483005,0
"2363",0.561392139,0.594427944,0.515621031,0.561071677,0.523659522,0.440599816,0.525267103,0.534507676,0.576303491,1
"2989",0.414397948,0.56026462,0.246394028,0.50948316,0.567940859,0.174171084,0.674807803,0.443442129,0.56255957,0
"1969",0.53956033,0.597886196,0.229836149,0.425910911,0.664296302,0.470486988,0.612125784,0.534507676,0.552952137,1
"2403.1",0.50262515,0.559102353,0.251159639,0.49731592,0.676627055,0.312084438,0.334903239,0.196142941,0.591014208,1
"1289",0.444089665,0.573887713,0.535100836,0.437892262,0.481181096,0.407945521,0.380397158,0.636911889,0.119384576,0
"1303",0.602625645,0.707516286,0.731879553,0.587951786,0.579703927,0.689773802,0.472481892,0.405933767,0.19850825,0
"1093.1",0.50262515,0.572001739,0.282681105,0.600689324,0.758717808,0.239662069,0.446760667,0.754302836,0.293004787,1
"2852.1",0.58314283,0.536034761,0.444846875,0.396123787,0.291804782,0.60888809,0.391778774,0.56182869,0.420322952,1
"258.3",0.423877078,0.639939226,0.376459065,0.33274755,0.579703927,0.16770009,0.351220821,0.534519508,0.71240216,1
"3256",0.429212401,0.644372103,0.078467338,0.555791483,0.588355033,0.251199635,0.340228029,0.288840128,0.484465945,1
"1595",0.623823238,0.565718738,0.398275666,0.488621909,0.45359251,0.271642028,0.555629125,0.552117131,0.321270902,1
"278.1",0.381013113,0.64331187,0.469189079,0.445911907,0.579703927,0.312481687,0.384955692,0.538825844,0.688477425,1
"1149",0.528079297,0.575131511,0.21171494,0.578346545,0.579703927,0.621923209,0.530774017,0.637824797,0.563762346,1
"840",0.543686416,0.634114408,0.406243021,0.642592858,0.451517863,0.566191674,0.615852757,0.548891087,0.269098357,0
"1728",0.528551765,0.763852223,0.299051457,0.402752185,0.598922229,0.302843181,0.489616861,0.586316105,0.443396498,0
"1512.1",0.456637703,0.405296222,0.343088186,0.387231097,0.534773868,0.216416766,0.561894751,0.498258826,0.344363558,1
"3088",0.288004324,0.553646725,0.236422394,0.479896565,0.579703927,0.590582112,0.551753914,0.621083063,0.636081508,0
"3024",0.377713058,0.716710899,0.450081378,0.53096387,0.312029666,0.494162306,0.431117988,0.445428138,0.351868785,0
"721.2",0.364280858,0.515916082,0.35277917,0.314375893,0.579703927,0.26759846,0.480164415,0.399536589,0.701323738,1
"1845",0.670992261,0.744697882,0.210639534,0.533431881,0.579703927,0.327617286,0.467333063,0.405942573,0.302243499,0
"2460",0.417311362,0.616241311,0.481459117,0.299577923,0.566723169,0.226082748,0.464957669,0.502319904,0.456664013,1
"2316",0.498886109,0.487048385,0.29346088,0.619319289,0.687856194,0.035211455,0.347409899,0.547246176,0.369863955,1
"2320",0.493448011,0.593682628,0.310379355,0.471856759,0.505928135,0.249015462,0.728294123,0.577493371,0.747885654,1
"2655",0.415253321,0.49547965,0.160759596,0.484148116,0.512600794,0.454850468,0.353953076,0.622821249,0.429462268,0
"890",0.423102958,0.436090283,0.420820688,0.465291836,0.628871338,0.507771715,0.519941156,0.426601972,0.502432148,0
"1509",0.568490818,0.498369764,0.43550074,0.573128691,0.563130265,0.363342206,0.33842403,0.420020116,0.483626888,1
"2600",0.554727619,0.637036383,0.240112505,0.444212647,0.579703927,0.526218094,0.174243728,0.668890257,0.420537992,0
"1154",0.45840732,0.500123991,0.542460359,0.408755284,0.697989963,0.574155475,0.599578331,0.832242109,0.490887818,1
"781.1",0.581269135,0.567408076,0.391614315,0.508181419,0.502321555,0.505985879,0.652603885,0.243144045,0.671927734,1
"1263",0.495321685,0.469862857,0.246320622,0.416036824,0.68272978,0.444978031,0.751462057,0.843809929,0.458543777,0
"135",0.434166846,0.544339016,0.585109863,0.608882365,0.711664487,0.312274119,0.685762946,0.333662925,0.520245964,0
"1857",0.516681317,0.667878764,0.267633474,0.447830991,0.579703927,0.51470373,0.248609765,0.284726587,0.421443575,0
"3234",0.748971689,0.323351353,0.534451491,0.629936227,0.420195906,0.41042433,0.639257649,0.481416923,0.608667018,1
"1602.1",0.508498583,0.411802311,0.528799117,0.370812334,0.463845668,0.452618876,0.299162681,0.494408668,0.737230211,1
"3138",0.50262515,0.700707734,0.323206328,0.356579202,0.71232036,0.254996141,0.424744766,0.6688713,0.37873426,1
"2699",0.347003972,0.407206427,0.534683788,0.574348695,0.579703927,0.272627199,0.801073406,0.611351994,0.506895868,0
"1467",0.497356682,0.578130258,0.389379578,0.574516963,0.646627123,0.648393028,0.244241033,0.71297025,0.625899368,0
"1943.3",0.464579484,0.450831199,0.337105317,0.575576508,0.434921075,0.311225736,0.432002793,0.672423458,0.746194582,1
"54",0.653371218,0.59589013,0.190451187,0.538457516,0.598674926,0.605438119,0.615912341,0.380465066,0.443284476,0
"1087",0.560419995,0.530856898,0.220813412,0.677507726,0.609665175,0.575005248,0.443210795,0.798604555,0.419201022,1
"1091.2",0.341087283,0.669466574,0.224233626,0.709988303,0.739195838,0.602568077,0.574999785,0.593881082,0.335239339,1
"1908.3",0.526427759,0.685709853,0.306658236,0.552049669,0.655995638,0.307038082,0.606142954,0.46675583,0.38076242,1
"336",0.716158844,0.169244329,0.413572553,0.490185051,0.728353242,0.361948593,0.371155603,0.556018714,0.432261008,1
"693.1",0.125502651,0.363267093,0.676733469,0.577391549,0.701680204,0.431856675,0.330601392,0.521392155,0.286926476,1
"1006",0.440631324,0.692327118,0.402365482,0.576752326,0.399085069,0.526685152,0.762145219,0.636297327,0.564522608,0
"1895.1",0.502885354,0.550060273,0.36424135,0.595035012,0.579703927,0.612026732,0.478580608,0.467904627,0.469260078,1
"977",0.490224018,0.533764706,0.38238397,0.613809472,0.618605388,0.450715862,0.477384709,0.716272624,0.542593533,0
"1511",0.428623095,0.411946322,0.341356106,0.312103796,0.489466405,0.355454039,0.270573384,0.570039568,0.515450698,1
"2054",0.274746711,0.596046331,0.235859866,0.564060488,0.56220144,0.331874928,0.749623352,0.284301154,0.320179745,0
"434",0.600747189,0.679905563,0.447136396,0.41719892,0.663264876,0.590264297,0.470582873,0.445315661,0.288780478,0
"2124",0.350635695,0.412820075,0.216660329,0.61481111,0.608768847,0.618580534,0.465751008,0.573631088,0.519271979,0
"1387",0.411610875,0.498438429,0.358552271,0.465774076,0.621466223,0.468562504,0.41189826,0.528157435,0.275399738,0
"2848.1",0.50262515,0.534226485,0.661521083,0.553517974,0.458290463,0.587807856,0.541768531,0.57889382,0.316810116,1
"3021",0.830081438,0.566931097,0.242689281,0.584298628,0.579703927,0.464382867,0.74453581,0.495398455,0.382315648,0
"3243.1",0.42218141,0.702627375,0.417048987,0.348709121,0.72973042,0.491605172,0.464246033,0.485570237,0.483552306,1
"353",0.678246884,0.502178498,0.291717373,0.561673214,0.737914901,0.398642493,0.39071661,0.508032838,0.513999107,1
"2191",0.522293522,0.552721874,0.233470156,0.66343746,0.417913284,0.534222688,0.577458076,0.563008939,0.694625059,0
"2521",0.624009027,0.760991718,0.203679513,0.780787285,0.646010337,0.568133502,0.35009535,0.557249716,0.362740142,0
"943",0.48920039,0.57085701,0.332225606,0.737612843,0.734840541,0.363996235,0.386925411,0.395207333,0.317648849,0
"2113",0.265369383,0.55007542,0.255800573,0.642598691,0.460483116,0.332885251,0.374466561,0.534507676,0.17079564,0
"2456",0.50262515,0.467846865,0.202831885,0.676045164,0.641330861,0.284924639,0.401642487,0.671978034,0.558494386,1
"2844",0.563458894,0.80575756,0.253519596,0.612248508,0.579703927,0.541062443,0.184886446,0.630886004,0.292695393,1
"1048",0.491643957,0.591494194,0.229491507,0.539466379,0.533345301,0.680133732,0.527139215,0.566904903,0.501473203,0
"2478",0.50262515,0.576119067,0.293896632,0.460675941,0.633919889,0.639741002,0.366277862,0.499832779,0.381841763,0
"161",0.50262515,0.726279955,0.31570743,0.65891744,0.579703927,0.45007962,0.552668721,0.520931091,0.440109173,0
"697",0.681805037,0.597095277,0.408314198,0.458071921,0.53281532,0.553953474,0.683966229,0.423189038,0.668160988,1
"774",0.4891664,0.536901624,0.255929377,0.461005761,0.540477729,0.389468658,0.641277302,0.60565945,0.43149972,1
"159",0.604380777,0.599035759,0.559644239,0.651831824,0.72679861,0.517364742,0.444510045,0.534507676,0.43901383,0
"2980",0.5513572,0.538918497,0.22359529,0.515346436,0.615439783,0.422691321,0.56079638,0.718799382,0.271283564,0
"1767",0.570336482,0.267092834,0.663131235,0.426210673,0.898670481,0.274589132,0.406851199,0.474851884,0.589502736,0
"1210.1",0.559195722,0.468985358,0.542081727,0.398182108,0.448803632,0.189967954,0.140687408,0.608268773,0.708914093,1
"1157",0.359746713,0.517724563,0.475120269,0.3631359,0.48710511,0.26383426,0.339302726,0.936408801,0.394151149,1
"2456.1",0.50262515,0.467846865,0.202831885,0.676045164,0.641330861,0.284924639,0.401642487,0.671978034,0.558494386,1
"1122.2",0.673857563,0.402463038,0.330899983,0.430945842,0.444265622,0.516488026,0.466986574,0.587583988,0.52014641,1
"67",0.361293491,0.693300424,0.567314356,0.675638054,0.697193582,0.853779423,0.427324959,0.614818839,0.691369971,0
"1711",0.308087082,0.52118791,0.204410689,0.616796436,0.442989702,0.556730099,0.432998872,0.614187352,0.467685801,0
"514",0.488882208,0.544188694,0.382356791,0.629698992,0.579703927,0.603194567,0.33249411,0.497307714,0.269817132,0
"3131.1",0.581453176,0.38563386,0.828699082,0.586418608,0.503419103,0.42313264,0.464445167,0.521966299,0.550726434,1
"2036",0.411698058,0.492004224,0.356363309,0.673259956,0.579703927,0.341163959,0.319823692,0.507551044,0.340934034,1
"2967",0.43144869,0.334934899,0.330868028,0.505595131,0.649356191,0.53648058,0.524224202,0.426254983,0.815197641,0
"1224.3",0.541638691,0.499158455,0.373555043,0.433680836,0.478667912,0.588545163,0.376952381,0.645572502,0.513145891,1
"783.2",0.571292161,0.702117858,0.152509758,0.742884233,0.285701154,0.4326218,0.490060038,0.317246021,0.222451651,1
"1016",0.50262515,0.577259561,0.66314343,0.662361338,0.543842793,0.501116583,0.472164742,0.573675968,0.763118228,0
"1579",0.490397751,0.66745881,0.365559281,0.41678178,0.579703927,0.551044479,0.534672943,0.736023339,0.655363631,1
"2030",0.540028002,0.637669029,0.236726528,0.49938244,0.690362939,0.524356686,0.256720641,0.498095769,0.530876368,1
"3230",0.50262515,0.565024226,0.169477575,0.50700089,0.579703927,0.355181968,0.52916967,0.585529791,0.305522853,1
"410",0.502792452,0.479568593,0.468037615,0.359573792,0.741098187,0.720304423,0.378513683,0.467504231,0.551338883,1
"975",0.589082019,0.46602669,0.157504693,0.36184001,0.555159933,0.211095341,0.339866338,0.573576328,0.47116076,0
"2639",0.572769425,0.655367086,0.444689537,0.480576146,0.579703927,0.547576868,0.249680732,0.449861691,0.549495008,0
"1726",0.50262515,0.840794867,0.181579976,0.644547989,0.525984331,0.500375767,0.332568118,0.553594587,0.341515351,0
"2419",0.50262515,0.251996718,0.440519139,0.769733716,0.579703927,0.333156616,0.433227277,0.507339622,0.390667008,1
"2033",0.467305842,0.357730306,0.585240431,0.643966966,0.579703927,0.511531742,0.734344314,0.433137075,0.443194448,1
"1683",0.479273,0.365702255,0.338244609,0.335152545,0.579703927,0.382715161,0.618040469,0.322545442,0.044928059,0
"1333",0.381648222,0.59570133,0.736311413,0.49313513,0.428279478,0.532432007,0.66982134,0.566345364,0.527515921,0
"3245",0.416864609,0.832935714,0.285529715,0.24314612,0.77029544,0.481323495,0.588210502,0.57862006,0.432783292,1
"1366",0.400968761,0.56997434,0.267541749,0.412285643,0.531487324,0.279859118,0.497086447,0.589899276,0.380996157,0
"3037",0.632835431,0.533655245,0.326905267,0.482791273,0.577648432,0.515420803,0.601132922,0.423253481,0.590911551,0
"2010.1",0.494147317,0.513184513,0.225453098,0.457157945,0.579703927,0.27425838,0.600003862,0.53543696,0.400132059,1
"837",0.575348982,0.556822411,0.202296524,0.544643573,0.583591425,0.463863907,0.488470512,0.571660675,0.390262389,0
"1019",0.429511498,0.621749112,0.348942904,0.700105832,0.545885188,0.4595415,0.480626336,0.500602287,0.379206379,0
"1902.3",0.565476407,0.558680731,0.642139482,0.561521798,0.418165074,0.43910527,0.598541067,0.563852612,0.534163872,1
"916",0.439526354,0.688115099,0.356795744,0.605752952,0.503476569,0.530925981,0.569933433,0.465433455,0.487868687,0
"828",0.50262515,0.522767491,0.363528693,0.613249188,0.579703927,0.294602025,0.576525181,0.616814562,0.72041995,0
"314.4",0.418760088,0.499228196,0.718289619,0.315516346,0.805867664,0.262453542,0.502148618,0.477582808,0.767143305,1
"519",0.358438027,0.442396724,0.472054902,0.81091784,0.477268885,0.499658808,0.525431453,0.187040211,0.536297782,0
"1700",0.353107746,0.79835841,0.189627199,0.667386978,0.579703927,0.412564693,0.500107058,0.178576812,0.684598521,0
"2785.1",0.482761177,0.518351203,0.334046332,0.50345677,0.579703927,0.530069525,0.290604472,0.697355642,0.24463797,1
"716.2",0.50262515,0.529497195,0.232348046,0.413986094,0.550163647,0.437124609,0.403138769,0.746546806,0.560563227,1
"2869",0.967231446,0.508447079,0.215987184,0.501295875,0.579703927,0.401813673,0.495887641,0.59799905,0.393116082,0
"803",0.57908888,0.655586157,0.296256752,0.456669101,0.335035071,0.32948592,0.475610063,0.816257447,0.612265316,1
"2373.1",0.583870448,0.713901912,0.505594689,0.342458887,0.444086415,0.414675474,0.485579549,0.452095191,0.616260708,1
"2402.1",0.291685349,0.560432089,0.332232271,0.122760974,0.603916612,0.444214106,0.384163831,0.556146895,0.28830987,1
"1600.2",0.587648795,0.823092027,0.660457859,0.530580129,0.319423663,0.413021398,0.291558205,0.638145616,0.410130809,1
"1938",0.448707424,0.409423142,0.275412236,0.499301527,0.5002235,0.424864325,0.466473827,0.328907772,0.568676482,1
"2560",0.419329679,0.503265875,0.30520517,0.637356962,0.56741457,0.429649327,0.425288272,0.417196044,0.430853703,0
"2324.1",0.376991112,0.43273293,0.29690068,0.346389375,0.579703927,0.289819242,0.510576354,0.505189502,0.412669131,1
"2756.1",0.543619484,0.530410278,0.33150419,0.493333217,0.579703927,0.372664769,0.464344223,0.314446171,0.74774393,1
"770.1",0.409235922,0.41867586,0.562384554,0.415096388,0.813244751,0.203105378,0.451756407,0.616626996,0.39825956,1
